"","mean","total","tech","bio","p.value","FDR"
"Malt1",1.14485634372588,0.938040619428008,0.693361072789419,0.244679546638589,0.171323174193278,0.645131470210005
"Smox",1.11721795150865,0.930820733216871,0.686439815663113,0.244380917553757,0.169195909925431,0.645131470210005
"Apol8",0.858482772884803,0.84183335298026,0.597705714013998,0.244127638966261,0.136029357937198,0.645131470210005
"Hist1h2bk",2.29204625478463,0.976523775242436,0.732607428805692,0.243916346436744,0.185310149300637,0.645131470210005
"Stap1",1.13660126958132,0.934800351323238,0.691323427944156,0.243476923379082,0.171801947376693,0.645131470210005
"Klf2",1.54209836298237,0.998333582477708,0.756668931632482,0.241664650845225,0.19521450317866,0.645131470210005
"Tm6sf1",1.05177443168543,0.908407413948654,0.66765037539467,0.240757038553984,0.166099504255968,0.645131470210005
"Trp53i11",1.85251736114324,1.00389240751534,0.764947785717415,0.238944621797929,0.200459059573904,0.645131470210005
"Samd14",0.983054744419531,0.883126319527909,0.644594885233968,0.238531434293941,0.159845552663925,0.645131470210005
"Apobec3",2.98197158686898,0.886369992179061,0.648121515591014,0.238248476588047,0.161452879223759,0.645131470210005
"Zfp318",1.22487088292807,0.949902791432701,0.711708670563378,0.238194120869322,0.184065024520882,0.645131470210005
"Icosl",1.06985322182275,0.910437840955342,0.673318121958741,0.2371197189966,0.171818149053751,0.645131470210005
"Fn3krp",0.955679694348188,0.871035100295754,0.634839376261122,0.236195724034632,0.158536569046421,0.645131470210005
"March1",1.78723246574684,1.00148641408514,0.765939119476866,0.235547294608272,0.204127595187383,0.645131470210005
"Neil1",0.512442143804184,0.66223044233103,0.427704828189884,0.234525614141146,0.0701706791452256,0.645131470210005
"Igkv19-93",0.485170602403635,0.644327446527643,0.411209900544681,0.233117545982962,0.0636968287634241,0.645131470210005
"Ybx3",2.69465503854589,0.908765137469338,0.676226732665427,0.23253840480391,0.177557478156103,0.645131470210005
"Arhgef18",1.49138660471856,0.983444111737807,0.752216320605412,0.231227791132395,0.204228282157399,0.645131470210005
"Tal1",0.829720127003765,0.815397823347064,0.58594283336941,0.229454989977654,0.146160088007279,0.645131470210005
"Cdk1",2.23725915538312,0.965994435388755,0.738615553926558,0.227378881462196,0.203885896237592,0.645131470210005
"Mgll",1.13246031151489,0.917309550856307,0.69029247308467,0.227017077771637,0.188250325924015,0.645131470210005
"Calm1",2.3102190549158,0.956798690326282,0.730509720937265,0.226288969389017,0.202423864441188,0.645131470210005
"Clca3a1",1.20150335633229,0.932307312140987,0.706563437436756,0.225743874704231,0.195128520134023,0.645131470210005
"Gpr183",0.943267756999545,0.854977243821693,0.630313644140928,0.224663599680765,0.168911613314307,0.645131470210005
"Clic1",2.05068126305982,0.978745385638428,0.75510898934307,0.223636396295358,0.21289635971655,0.645131470210005
"Kif21b",1.36658208824063,0.959328343881294,0.736987797191246,0.222340546690048,0.208606497339024,0.645131470210005
"Lmbrd1",2.23399408764267,0.960855805425738,0.738966019346012,0.221889786079725,0.209702538691155,0.645131470210005
"Cyb5a",1.41766278163558,0.965748886983619,0.744001409667637,0.221747477315982,0.211428466385269,0.645131470210005
"Spire1",0.987221256885403,0.867251900963897,0.6460521772195,0.221199723744397,0.178601497559661,0.645131470210005
"Eif2ak1",1.71568523355167,0.986637422182697,0.765523166569198,0.221114255613499,0.218662646293545,0.645131470210005
"Pxk",1.44380109945661,0.967386886441821,0.747079268070251,0.22030761837157,0.213891843798034,0.645131470210005
"Trac",0.869691897888738,0.822124484906716,0.60219130490893,0.219933179997786,0.163022281866313,0.645131470210005
"Prkcd",1.70671490182284,0.985201613334712,0.765302546636336,0.219899066698376,0.219858315314583,0.645131470210005
"Fcgr2b",0.990280976690842,0.86679303958363,0.647118291240272,0.219674748343358,0.180659676336122,0.645131470210005
"Minpp1",1.57256693366232,0.978542713282703,0.759058309230517,0.219484404052187,0.218414510238442,0.645131470210005
"Birc5",1.55561672785527,0.975585605876971,0.75778967599049,0.217795929886481,0.219799940150133,0.645131470210005
"Hist1h3e",2.97901691996237,0.86574402698343,0.648297255713736,0.217446771269694,0.183541074104983,0.645131470210005
"Il2rg",1.22239510182318,0.927527738373595,0.711185923185199,0.216341815188396,0.206673830650097,0.645131470210005
"S100a9",0.316740401213941,0.512371965507945,0.296376237822949,0.215995727684996,0.025010938973522,0.645131470210005
"Nfe2",0.822793067110601,0.797168269695083,0.583054737348881,0.214113532346202,0.161697383662636,0.645131470210005
"Stom",0.985409810097934,0.857185496835488,0.645419385607141,0.211766111228347,0.188805639654151,0.645131470210005
"Hist2h2ac",2.22812815318898,0.950906515113473,0.739570774721159,0.211335740392314,0.22111917036075,0.645131470210005
"Psd4",1.67137631687591,0.975298261465949,0.764086337334709,0.21121192413124,0.228641380427417,0.645131470210005
"Fcrla",0.975729733930457,0.852777094238632,0.642016036301039,0.210761057937593,0.188679303210624,0.645131470210005
"Stx2",1.04384289018092,0.87540593865792,0.665113019985218,0.210292918672702,0.197599909006007,0.645131470210005
"Cd40",0.840134887619954,0.799680312623753,0.590244854539903,0.209435458083849,0.170000418417967,0.645131470210005
"Gch1",1.14508896422828,0.901017983006233,0.693418154306791,0.207599828699442,0.210388047771913,0.645131470210005
"Gadd45b",0.721179224163269,0.743678352874309,0.53805016718265,0.205628185691659,0.152046397005598,0.645131470210005
"Trim58",0.778444046584937,0.769480771654112,0.564032671054536,0.205448100599576,0.163667456203989,0.645131470210005
"Gmip",1.67056569814797,0.968560308511241,0.764053368109461,0.20450694040178,0.23583562668402,0.645131470210005
"Il16",1.67400877512387,0.968242059612088,0.764192525669305,0.204049533942784,0.236371904894902,0.645131470210005
"Sept6",1.12478543842322,0.892207556171142,0.688362709412936,0.203844846758206,0.212923233445719,0.645131470210005
"Cmas",1.71455347192607,0.968347387147166,0.76550705928535,0.202840327861816,0.238064871136294,0.645131470210005
"Fmnl1",1.57680347367049,0.962196207757071,0.759364613880312,0.202831593876759,0.236294206920179,0.645131470210005
"Pkm",1.25393914100939,0.920056065780206,0.717603659954626,0.20245240582558,0.224030099997629,0.645131470210005
"Fnbp1",1.71288064852093,0.965519570924949,0.765464367547582,0.200055203377367,0.241091225734102,0.645131470210005
"Crip1",1.22748115395832,0.911906323300354,0.712244886762876,0.199661436537478,0.22547759371013,0.645131470210005
"Camp",0.221641740277197,0.418996638453321,0.220065807190775,0.198930831262546,0.00753216552351981,0.645131470210005
"Bcl7a",1.54238622729436,0.955098809295438,0.756693223813339,0.198405585482099,0.240379975035057,0.645131470210005
"Lef1",0.557263890262948,0.651427933943293,0.45368919669185,0.197738737251443,0.12059281266379,0.645131470210005
"Slc25a19",0.963804788997484,0.835403274811762,0.637765896563491,0.197637378248271,0.202331690804242,0.645131470210005
"Dnajb2",1.31994396098887,0.926717580838104,0.729599824832958,0.197117756005146,0.23376089976515,0.645131470210005
"H2-DMa",1.1952409012005,0.901950213478652,0.705161399641692,0.19678881383696,0.226494485939638,0.645131470210005
"Prc1",1.26261392797252,0.915847853330808,0.719345638629308,0.1965022147015,0.231299939186117,0.645131470210005
"Cdc6",1.28022638165658,0.919121017655921,0.72270393920611,0.19641707844981,0.232437745171354,0.645131470210005
"Cd3d",1.05335833985501,0.863931376379619,0.668154460266894,0.195776916112726,0.215367861095253,0.645131470210005
"Apoe",2.29891941229788,0.926496001348451,0.731838214515558,0.194657786832893,0.237225419522272,0.645131470210005
"Clec2d",2.69600720776809,0.870559215913091,0.676042583975698,0.194516631937393,0.219546241162346,0.645131470210005
"Rgs19",1.46271903412603,0.943549282338159,0.749233439772493,0.194315842565666,0.242769239138901,0.645131470210005
"Igha",0.226897779529021,0.418742377119644,0.224531130219947,0.194211246899697,0.0100102829372153,0.645131470210005
"Syvn1",1.57854289456205,0.953558728068498,0.759485331573054,0.194073396495444,0.245994149878519,0.645131470210005
"Chst3",0.903293263558639,0.807492809552068,0.615314199208597,0.192178610343471,0.200490159350503,0.645131470210005
"Mgst3",0.808817746382329,0.769210960538226,0.577159697618294,0.192051262919933,0.185446984100804,0.645131470210005
"Sipa1",2.96945904775587,0.839530857080951,0.648863657067691,0.19066720001326,0.214710610485297,0.645131470210005
"Sept1",2.11681122922406,0.940574198964642,0.74998763882876,0.190586560135882,0.247192947289844,0.645131470210005
"Ffar1",0.674071406199669,0.705537370009516,0.515394353122518,0.190143016886998,0.160579878632058,0.645131470210005
"Gfi1b",0.808648553358063,0.767078908172096,0.577087783606186,0.18999112456591,0.187994230973945,0.645131470210005
"Ncoa4",1.67684579405941,0.953724041381735,0.764305466187309,0.189418575194426,0.252565251433112,0.645131470210005
"Cd28",0.717918023111226,0.725707749172885,0.536520170798993,0.189187578373892,0.171507457882919,0.645131470210005
"Plekha2",0.915667412618991,0.809083743861321,0.620027688103105,0.189056055758216,0.206123929666615,0.645131470210005
"Nfatc1",0.81247213904787,0.767542422002743,0.578709769446357,0.188832652556386,0.190121821047592,0.645131470210005
"Zfp36l1",1.97685648282255,0.948555499779174,0.75991907444305,0.188636425336124,0.252220621438511,0.645131470210005
"Lax1",0.945122292297063,0.819234199749985,0.630993692619677,0.188240507130308,0.211213162031923,0.645131470210005
"Srgn",1.2952896982731,0.913572903717642,0.725417693788809,0.188155209928832,0.242750628673741,0.645131470210005
"Hsp90b1",3.8932859665348,0.756274203861279,0.56865113777791,0.187623066083369,0.187472625562548,0.645131470210005
"Snx2",1.63490682753869,0.950052691551226,0.762573578140834,0.187479113410392,0.254269785960325,0.645131470210005
"Cbfb",1.43138080923942,0.93294554156701,0.745647603015623,0.187297938551387,0.249689516537076,0.645131470210005
"Mxd1",1.01434001703353,0.842209906177762,0.655359917085484,0.186849989092278,0.22163384611073,0.645131470210005
"Hist1h2bb",4.7464789962824,0.877805070845573,0.691415933288512,0.186389137557061,0.234252615085184,0.645131470210005
"Bptf",2.35159173132876,0.911592927978304,0.725233746584003,0.186359181394301,0.244782977649025,0.645131470210005
"Adgre5",2.57228812718422,0.880373973046271,0.694065122210551,0.18630885083572,0.235197875414898,0.645131470210005
"Creld2",0.814804420096001,0.766003435803047,0.579695860819756,0.18630757498329,0.193727597518705,0.645131470210005
"Slc48a1",1.60593292780841,0.946660680217079,0.761058541628558,0.185602138588522,0.255977213462262,0.645131470210005
"Gimap7",1.13127317126674,0.874243334307464,0.689995318173318,0.184248016134147,0.236359745949792,0.645131470210005
"Man1a",2.67149769726945,0.863375980108994,0.679461381451641,0.183914598657353,0.233345327830829,0.645131470210005
"Ero1lb",1.02810808683303,0.843827288346013,0.659959281061682,0.183868007284331,0.226870360078059,0.645131470210005
"Sp110",1.74107042628614,0.949556125814521,0.765812453932737,0.183743671881784,0.259398576041238,0.645131470210005
"Lck",1.64517411690478,0.94619479495268,0.763027057600697,0.183167737351983,0.259293116974747,0.645131470210005
"Smim14",0.926487108701489,0.806474808397686,0.624097105032237,0.182377703365448,0.215985763586535,0.645131470210005
"Plekhg2",1.31599160731668,0.910847787800632,0.728925456579304,0.181922331221329,0.251068324008572,0.645131470210005
"Selenop",2.66060477644939,0.862698740504442,0.681022037791844,0.181676702712597,0.236573062489684,0.645131470210005
"Cd5l",0.933867268758709,0.808311608978156,0.62684602683582,0.181465582142336,0.218147919930318,0.645131470210005
"Kifc1",1.6090262953931,0.942616546360498,0.761235487318296,0.181381059042202,0.260847769309998,0.645131470210005
"Fam241a",1.07932244236528,0.856154546946896,0.676178733091824,0.179975813855072,0.237074837296777,0.645131470210005
"DEPRECATED_ENSMUSG00000090523",0.98043011823735,0.823641453099589,0.643673599393217,0.179967853706372,0.22606913539565,0.645131470210005
"Als2cl",0.864007332825715,0.779185211721119,0.599923454582021,0.179261757139098,0.210837142147238,0.645131470210005
"Gimap9",1.09851517100936,0.859948535774193,0.681579852085449,0.178368683688744,0.240800143213872,0.645131470210005
"Nudt4",1.21492884330489,0.887704810510765,0.709549715125674,0.178155095385091,0.249780364016458,0.645131470210005
"Jak3",1.5398201092793,0.933978012483724,0.75647601597121,0.177501996512514,0.264028069632014,0.645131470210005
"Cap1",2.08722035880632,0.929766648516446,0.752411474273804,0.177355174242641,0.263086119616848,0.645131470210005
"Evi5",1.16162834249649,0.873980337465147,0.697407167081747,0.1765731703834,0.247987316251707,0.645131470210005
"Fam107b",1.60984464419977,0.937659523527195,0.761281962612093,0.176377560915102,0.266635384316214,0.645131470210005
"Arpc5l",0.951170737307083,0.809184454758842,0.633202428467269,0.175982026291573,0.227422759854807,0.645131470210005
"Cyfip2",1.52090325906267,0.929510977545965,0.754916922674395,0.174594054871569,0.266996949150813,0.645131470210005
"Kbtbd11",0.90760184050736,0.791321776922637,0.616962824229531,0.174358952693106,0.22363957952734,0.645131470210005
"Esyt1",1.9401495745875,0.934964844302413,0.761895389673816,0.173069454628597,0.270651611875894,0.645131470210005
"Cst3",2.95297383492151,0.822567766796684,0.649991951619975,0.172575815176709,0.237624474372671,0.645131470210005
"Bsg",2.31693759919444,0.901562931166519,0.729671316698883,0.171891614467636,0.263210427412625,0.645131470210005
"Runx3",1.66945396217092,0.935881426150351,0.764011120088245,0.171870306062106,0.27261234192899,0.645131470210005
"DEPRECATED_ENSMUSG00000061232",4.51517058894431,0.797963361480515,0.626208027643784,0.171755333836731,0.230391404723207,0.645131470210005
"Cln8",1.47299632582437,0.920891538289214,0.750339039162938,0.170552499126277,0.27052332427965,0.645131470210005
"Mef2c",0.841803249763876,0.761087461706966,0.590929554655615,0.170157907051352,0.2193703730458,0.645131470210005
"H2-Q7",2.12946689573522,0.918085237081677,0.748943582217769,0.169141654863908,0.271824511589579,0.645131470210005
"Stk17b",2.01492585642347,0.926684883373447,0.757614494607696,0.169070388765751,0.274219569283791,0.645131470210005
"Sypl",0.741158490613681,0.716332707905187,0.547303630739186,0.169029077166001,0.203128993696421,0.645131470210005
"Igfbp7",3.21252649141233,0.804658907532275,0.635814962748239,0.168843944784036,0.237582390036604,0.645131470210005
"Nuggc",0.319947040335835,0.467302613735651,0.298792326402401,0.16851028733325,0.0646879236085505,0.645131470210005
"Tpi1",1.32529541930449,0.898397723171367,0.730505814254732,0.167891908916636,0.268277135923748,0.645131470210005
"Prkce",0.883816807435872,0.775448867107953,0.607766095512463,0.167682771595489,0.229068038518688,0.645131470210005
"Hagh",0.868667264540422,0.769298828937331,0.601783635937494,0.167515192999837,0.227065352603638,0.645131470210005
"Ptpn18",1.77178690630679,0.931461264963282,0.765947072923046,0.165514192040235,0.280590837106336,0.645131470210005
"Cd2",1.00579283836569,0.817706455359172,0.652460931680048,0.165245523679124,0.247919411619894,0.645131470210005
"Cd4",0.605189566734529,0.644950478914113,0.480011951654832,0.164938527259281,0.177741532967501,0.645131470210005
"Bach2",0.633923031708059,0.659496693033553,0.495109946765029,0.164386746268523,0.185973439028937,0.645131470210005
"Brwd1",2.08568539881885,0.916654298250022,0.752535665320577,0.164118632929445,0.278784464195371,0.645131470210005
"Cd3e",1.30392984766767,0.890714026282994,0.726889293214529,0.163824733068465,0.272237261538186,0.645131470210005
"Sphk1",0.803162144220736,0.738567441893991,0.574748707390026,0.163818734503965,0.221700843103446,0.645131470210005
"Mrc1",0.719577340655223,0.700788888590736,0.537299327346904,0.163489561243832,0.206611225775061,0.645131470210005
"Serpina3g",1.06379533774824,0.834781794121295,0.6714544546912,0.163327339430095,0.256522224443825,0.645131470210005
"Hcls1",1.4397424771929,0.909724223585093,0.746615761648772,0.16310846193632,0.27844473300762,0.645131470210005
"Ets1",1.73961951267328,0.928342380406298,0.765802148148935,0.162540232257363,0.284083126144433,0.645131470210005
"Ltf",0.22706238129754,0.386609196003474,0.22467048139099,0.161938714612484,0.0262964400965582,0.645131470210005
"Sh2b3",1.38537915681826,0.901510065025995,0.739697476803774,0.161812588222222,0.278181761937561,0.645131470210005
"Mt2",0.746341705774358,0.711292380146965,0.54967067532548,0.161621704821485,0.214564734566577,0.645131470210005
"Etnk1",2.0370999085803,0.917023581220823,0.7560452546432,0.160978326577623,0.283469782028508,0.645131470210005
"Arhgap9",1.5876683892622,0.920821747864612,0.760020694028914,0.160801053835698,0.284697607796723,0.645131470210005
"Actr3",2.40316615293088,0.879080376080084,0.71828780155048,0.160792574529605,0.273598209937431,0.645131470210005
"Col1a2",1.29561595959543,0.886082688038503,0.72547366413408,0.160609023904423,0.275813575591017,0.645131470210005
"Dgkd",1.50308778187385,0.913603415453232,0.753335232200166,0.160268183253066,0.28363071511288,0.645131470210005
"Traj12",0.602527717712451,0.638722726543939,0.478588039274861,0.160134687269078,0.184123035129006,0.645131470210005
"Pf4",0.254844213992889,0.407823955619682,0.247769504348927,0.160054451270755,0.041184786117066,0.645131470210005
"Pgam1",1.33505739149344,0.891461559073153,0.732134866405998,0.159326692667155,0.279207538630846,0.645131470210005
"Mcm2",1.54612709099601,0.915589967376484,0.757007211245507,0.158582756130977,0.286606020312153,0.645131470210005
"Mtfr1",1.05283092275191,0.826379652200337,0.667986704193856,0.158392948006481,0.261855309379375,0.645131470210005
"Hist1h2bn",5.19891182051663,0.997512898640189,0.83916904786735,0.158343850772839,0.305934582371297,0.645131470210005
"Axl",1.31141584086551,0.886105621097501,0.728146577643405,0.157959043454097,0.27982825646818,0.645131470210005
"Dennd1c",0.926087194689914,0.781086369623185,0.623947518016587,0.157138851606598,0.249127956238548,0.645131470210005
