"","mean","total","tech","bio","p.value","FDR"
"Sod3",1.18217463045599,1.08119767779711,0.691903632768878,0.389294045028228,0.131084472180729,0.615029697192159
"Lyst",1.76943426782242,1.0883548190732,0.69953615556459,0.388818663508614,0.133997638116894,0.615029697192159
"Cd40",1.22928104737464,1.08517361859617,0.696785731297202,0.388387887298967,0.133320474408904,0.615029697192159
"Cd24a",5.75602237703173,0.953811018555649,0.565814491404331,0.387996527151317,0.085878291614738,0.615029697192159
"Ada",1.14712188851717,1.07523268926308,0.687422172997314,0.387810516265766,0.130445340278945,0.615029697192159
"Lpp",1.53754476034529,1.09555330184661,0.710276930566229,0.385276371280383,0.13984818488214,0.615029697192159
"Prr5",1.19628647348221,1.07834717730442,0.693495754797574,0.384851422506849,0.134376562835305,0.615029697192159
"Rftn1",1.40572404221444,1.09256897314893,0.708517544990819,0.38405142815811,0.140017537909193,0.615029697192159
"Klri1",1.62396051013978,1.09155824108871,0.708099608276644,0.383458632812066,0.140247114191156,0.615029697192159
"Slfn1",1.08032606759335,1.05977252190273,0.676642764352034,0.3831297575507,0.129572736032641,0.615029697192159
"Cd3e",2.50895701024476,0.979147516048862,0.596266079648468,0.382881436400394,0.100326505433921,0.615029697192159
"Aldh1a1",1.1748092698933,1.07203678909244,0.691022387248499,0.381014401843946,0.135920854598981,0.615029697192159
"Chst3",1.16411243947814,1.06790781564883,0.689690139991843,0.378217675656986,0.137224888490112,0.615029697192159
"Skap1",1.04511046289834,1.04767115381925,0.669689379596933,0.377981774222319,0.130334789517672,0.615029697192159
"Igfbp7",4.62830337532633,0.811384827253446,0.434197505819158,0.377187321434289,0.0417065505970301,0.615029697192159
"Cap1",3.86686105996203,0.789298672479728,0.412741453915211,0.376557218564517,0.0345190447812757,0.615029697192159
"Ankle1",1.86677616389211,1.06712713996964,0.690822570506525,0.376304569463113,0.13883638690435,0.615029697192159
"Man1a",3.38221019328215,0.834978275818173,0.458705978672017,0.376272297146156,0.0510514442689198,0.615029697192159
"Gdpd2",1.44187468321935,1.08494882531459,0.709715578403567,0.375233246911024,0.146020315375474,0.615029697192159
"St8sia4",1.65415372097315,1.08147861588914,0.706803739015599,0.374674876873545,0.145387730549762,0.615029697192159
"Lrmp",2.53143885229728,0.96604935990203,0.592414098785491,0.373635261116539,0.104393119717609,0.615029697192159
"Apoe",3.94604672305277,0.783347261068396,0.410695520549901,0.372651740518495,0.0352817226065888,0.615029697192159
"Cd3g",2.10980090731302,1.03334198341125,0.66084920637405,0.372492777037196,0.130654269872093,0.615029697192159
"Ets1",2.76221670967693,0.924529461377417,0.552340243941158,0.372189217436259,0.0896546185540771,0.615029697192159
"Cyfip2",2.67256936760834,0.939327465497415,0.567959710841627,0.371367754655789,0.0962751166578176,0.615029697192159
"Ehbp1l1",2.87062460104628,0.90508511033294,0.533776730445399,0.371308379887541,0.0828278579231352,0.615029697192159
"H2-Q6",3.57208199361262,0.807419423083843,0.43721811749863,0.370201305585213,0.0457619435158734,0.615029697192159
"Klre1",1.35942239923857,1.07593081682352,0.706053398027449,0.36987741879607,0.148241876117799,0.615029697192159
"Ccr7",1.09359886306395,1.04888505532252,0.679031263516793,0.369853791805728,0.138854459242129,0.615029697192159
"Cyb561a3",1.56994967232751,1.07876081540125,0.709737291940656,0.369023523460592,0.150057462468642,0.615029697192159
"Rubcn",1.29327323661585,1.07066742579808,0.701731413408802,0.368936012389278,0.147374588709993,0.615029697192159
"Add3",1.69768989220754,1.07333425698236,0.704488596657891,0.368845660324471,0.148380659110595,0.615029697192159
"Grap",1.58687809110146,1.07809698578751,0.709320459902821,0.368776525884693,0.150077296431412,0.615029697192159
"Tfeb",1.53482150248325,1.07837653542637,0.710307107804665,0.368069427621703,0.150877105552861,0.615029697192159
"Pi4k2b",1.66976542892813,1.07181136523347,0.706031026611973,0.365780338621493,0.150925535380352,0.615029697192159
"Myo1e",0.979941591571022,1.01993323843512,0.654349161176307,0.365584077258816,0.132763822261814,0.615029697192159
"Rassf6",0.381607107515632,0.707014453719914,0.341930371770489,0.365084081949425,0.0166755922157048,0.615029697192159
"Rasa2",1.54899085590041,1.07404461200438,0.710125453016871,0.363919158987508,0.15355716058559,0.615029697192159
"Hist1h2ai",2.13716899936708,1.02017847914269,0.656829028602604,0.363349450540086,0.135135817517673,0.615029697192159
"Fcer2a",1.01009233627785,1.02463312166105,0.661855169520667,0.362777952140384,0.137340857464956,0.615029697192159
"Trim58",1.08446349895612,1.03961689541466,0.677400813218539,0.362216082196117,0.143296976925661,0.615029697192159
"Mxd1",1.79776441855791,1.05901429124311,0.697263393004682,0.361750898238423,0.150582598714445,0.615029697192159
"Trp53i11",2.30183449578973,0.992413537852009,0.631099276211723,0.361314261640286,0.126943993433767,0.615029697192159
"Serpina3g",2.01484784935311,1.03342492558264,0.673814334737028,0.359610590845612,0.143757413468361,0.615029697192159
"Fchsd2",1.64079624521631,1.06684092605763,0.707410252629954,0.35943067342768,0.155632557738087,0.615029697192159
"Spic",2.27487837664935,0.994584073671379,0.635461204528924,0.359122869142455,0.130029354573971,0.615029697192159
"Runx3",2.46027582606679,0.962817191768587,0.604574789020327,0.35824240274826,0.118823638219042,0.615029697192159
"Cd55",2.71472419964886,0.918783239339953,0.560601919461064,0.358181319878889,0.101456160526597,0.615029697192159
"Ppbp",0.502161843785806,0.787336714604115,0.430286221892247,0.357050492711867,0.0490953363887077,0.615029697192159
"Cst3",4.10033755486945,0.763512590810999,0.40646725489321,0.357045335917789,0.0400099969253585,0.615029697192159
"Trim7",1.12484731843215,1.04093555713095,0.684166315943147,0.356769241187802,0.149351259897549,0.615029697192159
"Rcsd1",1.87359402952385,1.04669532343343,0.69013060626022,0.356564717173213,0.151587637911235,0.615029697192159
"Dgkd",2.42568551276821,0.966742260056517,0.610435001990805,0.356307258065712,0.122367367079501,0.615029697192159
"Pafah1b3",1.03546525738908,1.02388873377048,0.667624752288246,0.356263981482233,0.143786682255947,0.615029697192159
"Psd4",2.32557784943602,0.983342318069789,0.627194333140593,0.356147984929196,0.12889193494292,0.615029697192159
"Ccne2",1.7067029680716,1.05955391284073,0.703940112345408,0.355613800495326,0.157025817418678,0.615029697192159
"Ccne1",1.79379872832793,1.05225202046626,0.697595113029196,0.354656907437059,0.155487048420817,0.615029697192159
"Msn",3.44876642613618,0.804626961738828,0.450676112493001,0.353950849245827,0.0587721164316855,0.615029697192159
"E2f2",2.20801481486711,0.99919900136745,0.646002106337754,0.353196895029696,0.137946046764513,0.615029697192159
"Dlgap5",2.08421451214558,1.01734357762062,0.664448731838338,0.352894845782278,0.144927837469268,0.615029697192159
"Hist1h2bj",5.04505418657428,0.837508761785889,0.484738423682359,0.35277033810353,0.0734834982948881,0.615029697192159
"Nadk2",2.22740235186475,0.995501745996245,0.643001010901408,0.352500735094836,0.137301929074291,0.615029697192159
"Hif1a",1.6522021551999,1.05916898942653,0.706895575337524,0.352273414089002,0.160323189113525,0.615029697192159
"Sh3bp5",2.42550726913607,0.962510630677432,0.610464929786156,0.352045700891276,0.125223447279511,0.615029697192159
"Ncf2",1.93872019452431,1.03510333862007,0.683087493332777,0.35201584528729,0.152211826878439,0.615029697192159
"Mertk",2.04958324616371,1.0209032786149,0.669187195010653,0.351716083604242,0.147449929044204,0.615029697192159
"Irf8",3.45582403475052,0.801129147201835,0.449895065047957,0.351234082153878,0.059872139205703,0.615029697192159
"Lck",2.59407930065668,0.932829468022101,0.58162762593263,0.351201842089471,0.11441965187175,0.615029697192159
"Cd8b1",0.656062776227935,0.875583636078167,0.524883492806297,0.35070014327187,0.0915054384663493,0.615029697192159
"Arhgap30",1.85642107114129,1.04243676493639,0.691857674852099,0.350579090084295,0.156286880207484,0.615029697192159
"Selplg",2.5149315566314,0.944832287969137,0.595242173188565,0.349590114780572,0.120913060029833,0.615029697192159
"Hist1h4h",3.95550721188963,0.759474718330882,0.410253687611324,0.349221030719558,0.0449045842578174,0.615029697192159
"Ifi209",1.26652929738808,1.04768193237321,0.699855063644927,0.34782686872828,0.160974789817012,0.615029697192159
"Smoc2",1.92861295883626,1.0319192938481,0.684203926579884,0.347715367268215,0.155579894798285,0.615029697192159
"Evi5",1.87289979227028,1.03712892364505,0.690201440474056,0.346927483170998,0.158240425387185,0.615029697192159
"Fam107b",2.76660561998636,0.89798185479534,0.55157667199295,0.34640518280239,0.105360644783737,0.615029697192159
"DEPRECATED_ENSMUSG00000020953",2.30578818138993,0.976762765269679,0.630459539511454,0.346303225758225,0.136831832968063,0.615029697192159
"DEPRECATED_ENSMUSG00000029084",1.05225991259767,1.01727154962218,0.671174818287706,0.34609673133447,0.152058184490888,0.615029697192159
"Pde7a",2.12820793151608,1.00415951828472,0.658173786570279,0.345985731714445,0.147409346216739,0.615029697192159
"Ctso",1.86957314307491,1.03583258145346,0.690539689716766,0.345292891736694,0.159501744903936,0.615029697192159
"Kifc1",2.22400648031304,0.988493268828535,0.643530592082437,0.344962676746098,0.142697383037971,0.615029697192159
"Kif11",2.40200619392337,0.958899224033701,0.61440497160492,0.344494252428781,0.131911506812719,0.615029697192159
"Serpinb1a",1.50489983379643,1.05485327148529,0.710466502912727,0.34438676857256,0.167017958715903,0.615029697192159
"Hist1h3a",2.24470381192934,0.98328252795302,0.640293763655063,0.342988764297957,0.142865048304616,0.615029697192159
"Il9r",0.858538986348941,0.959570589849719,0.616606181042123,0.342964408807596,0.133830030334567,0.615029697192159
"Lmbrd1",2.92411212281964,0.867539804045201,0.524903079545504,0.342636724499697,0.0966501498306513,0.615029697192159
"Hcls1",2.48143926106066,0.943139342717865,0.600962020775445,0.342177321942419,0.128247867632758,0.615029697192159
"Tcf7",0.966357739485764,0.992777054690164,0.650731694673273,0.342045360016891,0.147429283837324,0.615029697192159
"Fcrl5",0.69849805315979,0.889207247152083,0.547192266918264,0.342014980233819,0.106451280836874,0.615029697192159
"Cd27",0.907571955514676,0.975140978058926,0.633339177898485,0.341801800160441,0.141070325969456,0.615029697192159
"Ccdc50",1.40498097811842,1.04837669057225,0.708486522350948,0.339890168221297,0.169518980908963,0.615029697192159
"Elmo1",1.88780643979408,1.02849816143756,0.688649657161517,0.33984850427604,0.162683847400181,0.615029697192159
"Trbc1",1.52405454037436,1.04994723278066,0.710400139674849,0.339547093105814,0.170414120465838,0.615029697192159
"Crip2",2.05347364275857,1.00767141596,0.66865850178715,0.339012914172848,0.156151713569399,0.615029697192159
"Sash3",1.58933015166111,1.04754155398175,0.709252519347143,0.338289034634605,0.170919894160002,0.615029697192159
"Memo1",2.31443402995999,0.965099056443406,0.629058768666971,0.336040287776435,0.143531061383532,0.615029697192159
"Fli1",2.37106270223598,0.955543097246974,0.619568918136274,0.3359741791107,0.139919262338022,0.615029697192159
"Hist1h2bk",4.87335014715157,0.799633827677922,0.463700159946727,0.335933667731195,0.0744018544869285,0.615029697192159
"Ptpn18",2.97185142919058,0.852935009842398,0.517151296312706,0.335783713529691,0.0978381476119334,0.615029697192159
"Txnrd2",1.90517348503863,1.02219717996796,0.686765555274264,0.335431624693697,0.165185142600409,0.615029697192159
"Vav1",1.8609519259627,1.02683679051749,0.691407144913251,0.335429645604236,0.166814978373636,0.615029697192159
"Ccnf",2.0552148367461,1.00350717750659,0.668421369249057,0.33508580825753,0.158885132211139,0.615029697192159
"Hist1h2bn",6.92170029405343,0.961472469712544,0.62739102154814,0.334081448164404,0.144300331776946,0.615029697192159
"Arpc1b",4.18435630600016,0.738759400000811,0.404772761900142,0.333986638100669,0.0500499117714099,0.615029697192159
"Slc48a1",2.71348492876037,0.894588583174612,0.560817701286195,0.333770881888417,0.117798346274517,0.615029697192159
"Sept1",2.67204653082099,0.901366797300124,0.568051190917495,0.33331560638263,0.12112842009798,0.615029697192159
"Irf5",2.03650002354699,1.00403605348259,0.670951904281713,0.333084149200879,0.161249129644796,0.615029697192159
"Pecam1",1.65709544964928,1.03955231857816,0.706663246272191,0.332889072305964,0.173919131639278,0.615029697192159
"Pkhd1l1",1.04045057296202,1.00120163418149,0.668700685393379,0.332500948788113,0.160859968009783,0.615029697192159
"Cdca8",2.03232782300538,1.00260677118378,0.671507576476723,0.331099194707053,0.162895406050056,0.615029697192159
"Trim12a",2.07254265460194,0.99630604426054,0.666049768811552,0.330256275448988,0.161537800766695,0.615029697192159
"Cd74",7.34945130801209,1.0120512388503,0.681976706325539,0.330074532524758,0.167385443511791,0.615029697192159
"Gm2a",2.77661103282153,0.879901178379395,0.549838345510375,0.33006283286902,0.115788037164813,0.615029697192159
"S1pr4",1.59266463531131,1.03768115873099,0.709156991699675,0.328524167031318,0.177945492335556,0.615029697192159
"Ptk2b",2.20511498870764,0.974758865405617,0.646448572676833,0.328310292728784,0.155740222961439,0.615029697192159
"Creld2",1.50544264102684,1.0386218946223,0.710466222057396,0.328155672564909,0.178658872838343,0.615029697192159
"Mybl2",2.52114095689022,0.922299819282645,0.594178187865822,0.328121631416823,0.135551752024108,0.615029697192159
"Enpp2",0.774003512775412,0.910781104627452,0.582814964323315,0.327966140304137,0.131048126926133,0.615029697192159
"Hist1h2bb",6.32554211194609,0.902154314008326,0.574619797090849,0.327534516917477,0.127989306799567,0.615029697192159
"Wipf1",1.83263198480835,1.02060908315175,0.694165211515402,0.326443871636349,0.174330566633172,0.615029697192159
"Abhd17b",1.85256753432522,1.01864311953773,0.692237909211504,0.326405210326225,0.173688964889831,0.615029697192159
"Arhgap9",2.69681577340725,0.889504662425702,0.563724309574441,0.325780352851261,0.124721935798209,0.615029697192159
"Susd3",1.1982175205489,1.01920701002034,0.693703877174667,0.325503132845668,0.174865779116636,0.615029697192159
"Ly6c2",1.08007261301398,1.001949278855,0.676595966071508,0.325353312783495,0.168952392055472,0.615029697192159
"Dock11",1.68942289341515,1.03027112279604,0.704967147722177,0.325303975073863,0.178889126260691,0.615029697192159
"Anxa2",1.39468309194303,1.03310923967863,0.708030885606839,0.325078354071791,0.180097775291415,0.615029697192159
"Arhgap23",1.50397287010549,1.03553654914718,0.710466723623338,0.325069825523841,0.180928698603112,0.615029697192159
"Brwd1",2.67544695803306,0.891357589523647,0.567456344518485,0.323901245005162,0.12765894121649,0.615029697192159
"Pclaf",2.20373589253883,0.969550550829365,0.64666073242153,0.322889818407835,0.159847807349561,0.615029697192159
"Mcm2",2.81732044786652,0.865277068077645,0.542823463626764,0.322453604450881,0.118239651710357,0.615029697192159
"Hist2h2bb",6.30538025050144,0.896595988782342,0.574559219627438,0.322036769154904,0.131997607949357,0.615029697192159
"DEPRECATED_ENSMUSG00000051506",1.90874862826063,1.00789140210654,0.686371606996847,0.321519795109696,0.175272180467958,0.615029697192159
"Clec9a",1.33386870954152,1.02495444621394,0.704311194678637,0.320643251535307,0.182130547186713,0.615029697192159
"Igkv1-88",0.293740409595354,0.590961116607754,0.270493537671546,0.320467578936209,0.00911113963569801,0.615029697192159
"Slamf1",0.880910957144801,0.944262662737152,0.624496974509178,0.319765688227974,0.153762283638818,0.615029697192159
"Bgn",2.07568937493006,0.984727282134743,0.665619426825582,0.319107855309161,0.16968329568263,0.615029697192159
"Psmb9",3.05704797254592,0.82290176100008,0.503896251184145,0.319005509815935,0.103537448603324,0.615029697192159
"Cyp4f18",1.12857906377123,1.00288034613014,0.68473488437002,0.318145461760119,0.177237399373144,0.615029697192159
"Rnase6",1.49009624337293,1.02818565601371,0.710430633783484,0.31775502223023,0.186368418624717,0.615029697192159
"Syvn1",2.19383864029989,0.965818281609883,0.648180037634482,0.317638243975401,0.164382431852415,0.615029697192159
"Evi2b",1.81014591595786,1.01271024032159,0.696206547865087,0.316503692456504,0.182471139400783,0.615029697192159
"March1",2.41934062908619,0.926846533850909,0.611500128822282,0.315346405028627,0.152041767634282,0.615029697192159
"Myo1c",2.42636897544783,0.925237663153057,0.610320243006013,0.314917420147044,0.151903934342049,0.615029697192159
"Cytip",1.66147602756299,1.02093685213439,0.706449470876213,0.314487381258178,0.187495355255091,0.615029697192159
"Pgam1",2.10130845222123,0.976102683607611,0.662073983072479,0.314028700535132,0.172266832261399,0.615029697192159
"Gpr132",1.32551665296624,1.01737744414719,0.703710113784123,0.313667330363065,0.187191056677822,0.615029697192159
"Col1a1",1.56089886124254,1.02308898012199,0.709923444948278,0.313165535173711,0.18967031236372,0.615029697192159
"C4b",1.684536182658,1.0183944714116,0.705241411929679,0.313153059481917,0.188101790218372,0.615029697192159
"Vcam1",2.79626605732537,0.85954173169099,0.546440330558288,0.313101401132702,0.12675003893802,0.615029697192159
"Tnxb",1.39775947531083,1.02069013600918,0.708172045953482,0.312518090055693,0.189574863724675,0.615029697192159
"Epsti1",2.0039563322,0.98700625381355,0.6752269592103,0.31177929460325,0.178735805608093,0.615029697192159
"Gmfg",1.74435147476361,1.01307044275538,0.701410927247554,0.311659515507827,0.187942961093308,0.615029697192159
"Uros",1.31983175609436,1.01468919004896,0.703396797641001,0.311292392407955,0.188898707637763,0.615029697192159
"Dock10",1.92051865115033,0.996304354664014,0.685086795370201,0.311217559293813,0.1826490012548,0.615029697192159
"Top2a",2.42642575484345,0.921233019866685,0.610310709070174,0.310922310796511,0.154987989475575,0.615029697192159
"Kif18b",1.84195664483956,1.00411589368475,0.693273035406914,0.310842858277837,0.185781670416799,0.615029697192159
"Grcc10",2.30688198099519,0.939839097899007,0.630282461389369,0.309556636509638,0.163843505745895,0.615029697192159
"Nfia",2.00662606078554,0.984353723931543,0.674887074259305,0.309466649672238,0.180403625487447,0.615029697192159
"Nedd9",1.45538638308349,1.01926627701145,0.71001360324378,0.309252673767671,0.192692369249897,0.615029697192159
"Stat3",2.08151110922972,0.973525640352725,0.66482072341293,0.308704916939795,0.177383812669352,0.615029697192159
"Gramd3",1.22563199456967,1.00484210312453,0.696452697584511,0.308389405540016,0.188767073394398,0.615029697192159
"Hs6st1",2.30679923156556,0.938642156796206,0.63029585930863,0.308346297487577,0.164796072264815,0.615029697192159
"Rhof",1.30986151031837,1.01043854446202,0.702806803341548,0.307631741120476,0.191516336018245,0.615029697192159
"Mcm5",2.70663882422243,0.869102264224319,0.562010526225267,0.307091737999051,0.138089381170037,0.615029697192159
"Basp1",1.28908269388972,1.00824697431712,0.701463358583746,0.306783615733372,0.191717887953693,0.615029697192159
"Rgs12",1.58528054524857,1.01458106753174,0.709363667111064,0.305217400420679,0.195590895461499,0.615029697192159
"Tspan8",1.02253332044243,0.968693639235582,0.664745427497007,0.303948211738575,0.181088247047783,0.615029697192159
"Hist1h3i",6.10357241983918,0.876464344516404,0.572644341957854,0.30382000255855,0.145179095587477,0.615029697192159
"Rere",2.890986287606,0.833920348109487,0.530371311392656,0.303549036716831,0.127019757154579,0.615029697192159
"Hcst",1.44471565376703,1.01259518430096,0.709785009843957,0.302810174457008,0.197604643945752,0.615029697192159
"Lig1",2.74542507864675,0.85798468408243,0.555258879327551,0.302725804754879,0.138625657256428,0.615029697192159
"Sema7a",0.762893568593353,0.87792767073639,0.577899444099085,0.300028226637305,0.150417267684208,0.615029697192159
"Hectd4",2.39141029280534,0.915911373555064,0.61617680101614,0.299734572538924,0.166167159294034,0.615029697192159
"Anxa6",2.90370383416148,0.827822747236221,0.528264964518497,0.299557782717724,0.129220539965691,0.615029697192159
"Spc25",1.92489621407563,0.983108687088203,0.684610576129346,0.298498110958857,0.192445505083102,0.615029697192159
"Lta",0.662770590625994,0.825969451601355,0.528520055974061,0.297449395627294,0.131018847531018,0.615029697192159
"Tk1",2.83282416256302,0.837235548240236,0.540177251193341,0.297058297046895,0.136552340506608,0.615029697192159
"Rgs13",0.328757672116199,0.595330618358193,0.299619245906231,0.295711372451962,0.02459796036681,0.615029697192159
"Rubcnl",1.12093503899847,0.978376819052352,0.683559966276579,0.294816852775774,0.195026081577826,0.615029697192159
"Srpk3",0.852689663527431,0.90918729201685,0.614471645004656,0.294715647012194,0.169577735650108,0.615029697192159
"Dtx1",1.13192833152603,0.979695795516549,0.685237066780952,0.294458728735597,0.195894482719127,0.615029697192159
"Snx22",1.19882068536546,0.987724091465227,0.693768407436249,0.293955684028978,0.199222516649115,0.615029697192159
"Rgcc",1.732482045328,0.995276796420298,0.702253208057582,0.293023588362716,0.202830317281772,0.615029697192159
"Gpr18",1.02853865885487,0.959080729946902,0.666098454400949,0.292982275545953,0.190361206294166,0.615029697192159
"Kcnab2",1.90584421277095,0.979191557357847,0.686691803225145,0.292499754132702,0.197974556177342,0.615029697192159
"Jak3",2.32358653271864,0.919616205512831,0.627531078032546,0.292085127480285,0.176810228098144,0.615029697192159
"Ncapg2",1.63553144792519,0.999622866632871,0.7076349464849,0.291987920147971,0.205449305711679,0.615029697192159
"C1qc",2.7442704041276,0.846722521812024,0.55545953537449,0.291262986437533,0.148012440402905,0.615029697192159
"Uhrf1",2.25261144145763,0.930222970241993,0.639051566552302,0.291171403689692,0.181934323428291,0.615029697192159
"Arhgap25",1.58425195076827,0.999453942077899,0.709391043768667,0.290062898309233,0.207573443024552,0.615029697192159
"Izumo1r",0.706550608248347,0.841238627898982,0.551238987278598,0.289999640620384,0.147220383208666,0.615029697192159
"Tgtp1",2.8733091847514,0.82180681283589,0.533324979410657,0.288481833425233,0.140522702728859,0.615029697192159
"Ppp3ca",2.43746301681876,0.896669497388535,0.60845684721579,0.288212650172746,0.17258873291516,0.615029697192159
"Psme2b",2.29069197180609,0.920927662100672,0.63289929742404,0.288028364676632,0.182217171437379,0.615029697192159
"Arhgef1",3.44407732266456,0.739141702354676,0.451245888904664,0.287895813450012,0.101781957457786,0.615029697192159
"Sbk1",1.26524796137283,0.987407828462549,0.699755186070426,0.287652642392123,0.20632862605713,0.615029697192159
"Gclc",2.2956472176804,0.919642071905371,0.632099345032052,0.287542726873318,0.182318549794408,0.615029697192159
"Itk",1.41608896138529,0.996222440697533,0.70892454419935,0.287297896498183,0.209650900244276,0.615029697192159
"Erp44",2.12136288033847,0.945872792666866,0.659171941826115,0.286700850840751,0.193029592945393,0.615029697192159
"Fscn1",0.958996944727122,0.935336751869822,0.648708990012282,0.28662776185754,0.189282903275581,0.615029697192159
"Haao",1.04298642356604,0.955057098080418,0.669240752331236,0.285816345749182,0.1973537496567,0.615029697192159
"Parp3",1.60300085116395,0.994117092368874,0.708838134817755,0.285278957551119,0.211260457460205,0.615029697192159
"Arhgef3",1.79931025691252,0.982066236130145,0.697133189268353,0.284933046861792,0.207669795203853,0.615029697192159
"Rnf11",2.50844417132325,0.879092630242644,0.596353975578623,0.282738654664021,0.172367785464633,0.615029697192159
"Cxcl12",1.51900467562606,0.992984876242218,0.710429158745647,0.282555717496571,0.213999629017333,0.615029697192159
"Tmem176a",1.60737166524265,0.991025047410296,0.708694454756206,0.282330592654091,0.213618947263361,0.615029697192159
"Eno1",2.66563401735055,0.851384360324185,0.569173728039949,0.282210632284236,0.161546642031506,0.615029697192159
"Fam53b",1.99659119904267,0.958355653770498,0.676156911336831,0.282198742433668,0.202776942537811,0.615029697192159
"Nfatc1",1.26284369683825,0.981647286815228,0.6995786972091,0.282068589606127,0.210835432030787,0.615029697192159
"Smc2",1.97897185486255,0.959619942870834,0.678353901547742,0.281266041323092,0.204314311818938,0.615029697192159
"Fcer1g",2.57650356904294,0.865834502127411,0.584659857520031,0.28117464460738,0.168926224085468,0.615029697192159
"Itgb3",1.04058601092354,0.949639407743676,0.668729652859479,0.280909754884196,0.201257022733894,0.615029697192159
"Naaa",2.16572245126562,0.932984628403812,0.652478635104177,0.280505993299635,0.195789658354932,0.615029697192159
"Cenpa",2.73119129538488,0.8381856914014,0.557735246597361,0.280450444804039,0.158148384298943,0.615029697192159
"Dnase1l3",1.75217567933516,0.980880308745129,0.700837388335592,0.280042920409537,0.212922279528775,0.615029697192159
"Slc14a1",1.79777078295406,0.976984416273506,0.697262857970617,0.279721558302889,0.212004200282287,0.615029697192159
"Plec",2.3415686470197,0.903287419048116,0.624486571828147,0.278800847219969,0.186808493656327,0.615029697192159
"Bcl7a",2.09659988449871,0.941437775849288,0.662735749252218,0.278702026597071,0.200995080677915,0.615029697192159
"Cenpf",1.67522346224779,0.983679136040343,0.705746213384594,0.277932922655749,0.216277926289579,0.615029697192159
"Osbpl9",2.40479575198763,0.891844360235657,0.613938235440895,0.277906124794762,0.183501623970683,0.615029697192159
"Adgre5",3.37812520238272,0.735679762052678,0.45922288128045,0.276456880772228,0.115121000388747,0.615029697192159
"Eln",0.851212482111505,0.890176549187677,0.613927830793654,0.276248718394023,0.184929877894425,0.615029697192159
"Carmil2",1.12521903512322,0.960326337022414,0.684223379044817,0.276102957977597,0.210645667918573,0.615029697192159
"Pabpc4",2.34072328927271,0.900668907403578,0.624629872091083,0.276039035312495,0.189239309762086,0.615029697192159
"Smim5",1.19900553600579,0.969783164296876,0.693788138488225,0.275995025808652,0.213951197540551,0.615029697192159
"Fxyd5",2.16146465030993,0.92744258758534,0.653125239550323,0.274317348035017,0.201289216078792,0.615029697192159
"Hist1h3c",5.97444511626972,0.850041683332834,0.57574800562421,0.274293677708623,0.171199809392294,0.615029697192159
"Oas3",1.33330189207017,0.978495694347673,0.704268988502942,0.274226705844732,0.218879155868619,0.615029697192159
"Ampd3",1.7110966092272,0.977814931718089,0.703665141577674,0.274149790140414,0.218746896776536,0.615029697192159
"Gatm",2.26470607145273,0.911225142208853,0.637107611575812,0.274117530633041,0.195599801936964,0.615029697192159
"Cd8a",0.885641224669131,0.899540742311248,0.626110036094705,0.273430706216543,0.192063128979855,0.615029697192159
"Ppp1r18",2.35266181998132,0.895557216126196,0.622622281447262,0.272934934678933,0.19116612146737,0.615029697192159
"Rassf5",2.12041696054078,0.931429419122369,0.659309579077171,0.272119840045198,0.205387242555194,0.615029697192159
"Btk",1.52433285677567,0.982513615362311,0.710398267285598,0.272115348076713,0.222622558801938,0.615029697192159
"Snx29",2.49931214249577,0.86998996557623,0.597914159340809,0.272075806235422,0.182244537109988,0.615029697192159
"Cbx7",2.07677284439451,0.93736827801923,0.665471029568717,0.271897248450513,0.207751092687619,0.615029697192159
"Prkce",1.19531895894331,0.96505390352596,0.693390602458479,0.271663301067482,0.217462754439077,0.615029697192159
"Grb2",2.91712985794551,0.796929063820995,0.526049000307963,0.270880063513033,0.15239836402496,0.615029697192159
"S100a4",0.994188340278643,0.928636381916925,0.657984850567668,0.270651531349258,0.206182081135673,0.615029697192159
"Alox5ap",1.48815665146472,0.980264769408091,0.710419648334943,0.269845121073148,0.22453254055266,0.615029697192159
"Prag1",1.00917335792399,0.931356932857803,0.66163693178451,0.269720001073293,0.208278283709151,0.615029697192159
"Shank3",1.49395211422194,0.979797469084754,0.710448119519289,0.269349349565465,0.224958451062492,0.615029697192159
"Dct",0.434979299559688,0.651735865359052,0.382505734285536,0.269230131073516,0.0803518985525117,0.615029697192159
"Cdc42se2",2.62342591609704,0.84558804336099,0.576519581919404,0.269068461441586,0.176159218448521,0.615029697192159
"Hmmr",1.76502337794578,0.968751658505728,0.699872784406145,0.268878874099584,0.221948069597898,0.615029697192159
"Gstm5",1.05120170216664,0.938630547076855,0.670957251503048,0.267673295573807,0.213293564883359,0.615029697192159
"Clic1",3.35345148665473,0.728827769016249,0.462358106123435,0.266469662892814,0.125370197384536,0.615029697192159
"Zfp36l1",3.19530570020395,0.749629142537335,0.483415544404618,0.266213598132717,0.13621872992496,0.615029697192159
"Itgb7",1.26973631757848,0.965803416371024,0.700100997391761,0.265702418979263,0.224722976558344,0.615029697192159
"Sp110",2.66474399641996,0.834347438672599,0.569329609237817,0.265017829434783,0.176789658997474,0.615029697192159
"Tec",0.968860553552405,0.91633582223595,0.65140941745072,0.264926404785229,0.208826489359712,0.615029697192159
"Rasgef1b",1.42155397453308,0.973805729850519,0.709118304661456,0.264687425189064,0.228477941837536,0.615029697192159
"Igfbp4",1.73359718584352,0.966536626322846,0.702175520070969,0.264361106251877,0.226537734064442,0.615029697192159
