symbol,chromosome_name,logFC,AveExpr,t,P.Value,adj.P.Val,B
Hs3st1,5,-0.9767100138909428,3.9120872934059,-3.948993187778138,5.098629358801721e-4,0.03669841489413177,-0.11011569125901577
Mdn1,4,0.5520517784185834,5.7807077267602445,4.040175191517502,4.007896027247077e-4,0.03049476831236927,-0.13665917061913468
Gngt2,11,-0.42524183891009404,7.52586350952157,-4.120723298340378,3.237944850506537e-4,0.026473069671375433,-0.1475716572093937
Ddx25,9,-1.743437222719246,2.4544040602332826,-4.049851185321177,3.906620693922896e-4,0.030225183462780632,-0.15857208947798007
Hid1,11,-0.9631076207369778,3.7156645162463238,-3.9070212841387346,5.694268179509991e-4,0.03907352593654237,-0.20225520270953812
Gpr34,X,-1.4119489419871616,2.7177914273024664,-3.9315734771700255,5.338010272038026e-4,0.03731130141099071,-0.23977896976160018
Camk2d,3,0.5134095469130227,6.095818967993047,4.014564372397625,4.288613230985136e-4,0.03206215993931169,-0.2537907437934903
Cr2,1,0.43280590276584263,8.126728145480595,4.091266074320013,3.500917256981605e-4,0.027833499405850993,-0.2596202940420351
9430038I01Rik,7,-0.8156209348801817,4.282848883182131,-3.8913525537695293,5.933732013171754e-4,0.04023768391049646,-0.2839028661554277
Sarnp,10,-0.45125676785768043,6.876789108246739,-4.040460350591711,4.004874679252523e-4,0.03049476831236927,-0.2946679668271832
Cd160,3,1.0208040061594783,3.6328914164958777,3.862993956047096,6.39253847614775e-4,0.041871127018767766,-0.30128239030016424
Skap1,11,0.5535289066803717,5.631279726940646,3.945658975390156,5.14361592964567e-4,0.03669841489413177,-0.34897902893884325
Ifitm3,7,-0.48659146226661676,7.564101531240939,-4.026330877748455,4.157314622627325e-4,0.03132387122199203,-0.39181692783806366
Supt16,14,0.507267990391802,5.956732420302061,3.938556639745869,5.240749053861517e-4,0.03706463502632857,-0.42374746989698053
A430035B10Rik,6,-1.2092292222900416,3.065545994456609,-3.8110715652998057,7.32451783314788e-4,0.044478947694372425,-0.4364442676042417
Pkd2l2,18,-1.5930046353728315,2.618814216479837,-3.852001584943998,6.579596142615999e-4,0.041905847697280244,-0.4623808314942375
Foxo3,10,0.5245146668360308,6.01127171379057,3.922748057419555,5.463472343503294e-4,0.037863444199188995,-0.4709259693511161
Uqcrb,13,-0.3989179052215599,7.872625483660691,-3.999424470640199,4.463578869252007e-4,0.03298470333636996,-0.4789920058636863
Poglut1,16,0.503815846522575,6.209979877739656,3.9314064638528334,5.340358026382259e-4,0.03731130141099071,-0.4805856979302421
Mef2b,8,-0.7179688926616139,4.95833498992304,-3.843300007982608,6.731470603791725e-4,0.04231197663239579,-0.4939171433731291
Tpst1,5,-0.5639672755277765,5.504130852436358,-3.876794096159325,6.165077681094635e-4,0.04121791401955992,-0.5084827062452026
Smim8,4,-0.6595399945813902,4.821994442567919,-3.8233341016526534,7.093065535139444e-4,0.04356134245583939,-0.5253459358411696
Polm,11,-0.5711194216744291,5.350359339868717,-3.8414440756212924,6.764305699615074e-4,0.04231197663239579,-0.5698740933634898
Col4a2,8,-0.4487252134753046,6.703031245708644,-3.921248543585316,5.485075625663221e-4,0.037863444199188995,-0.5781939257625828
Cdkn1b,6,0.5339083321538309,5.801607714372616,3.8525192030033293,6.570668529261794e-4,0.041905847697280244,-0.6108998412792639
Hist1h2bc,13,-0.5319421013712313,5.970019739268448,-3.866334538995654,6.336732959487102e-4,0.04174277574683846,-0.6116870155235272
Trappc5,8,0.4258569529773748,6.860526624801942,3.9038469682263823,5.742001268030223e-4,0.03916792344251621,-0.6394237598061787
Sun2,15,0.45255209716372846,6.601918270295677,3.887443870705136,5.994993254258284e-4,0.04041536972812251,-0.6477732528073359
Nap1l1,10,-0.37615898970723016,8.427887909735304,-3.945083462739477,5.151420395544759e-4,0.03669841489413177,-0.6522786433738021
Hist3h2a,11,-0.6968280419489208,4.580178548050122,-3.7547659001776346,8.48583644675648e-4,0.04891236127910435,-0.6533908831079849
Rara,11,0.6245906109637813,5.062677250215929,3.7800819016196243,7.942934947418903e-4,0.046957002089151344,-0.6629973903133983
Evi2a,11,-0.5393405555252793,5.6339351748668856,-3.822744092863492,7.104035723193794e-4,0.04356134245583939,-0.6676924088145366
Rps12,10,-0.30686213046325506,11.61980239845294,-4.012600182144837,4.310925390868591e-4,0.03206215993931169,-0.6704068176928306
Tmem154,3,-0.6083349993470835,5.048082998376836,-3.7755085521119316,8.038427049234477e-4,0.047279075012028084,-0.680922451687163
Plcd3,11,-2.3739390252820622,1.6398534359140389,-4.038957511290317,4.02082302522565e-4,0.03049476831236927,-0.6951258419815698
Parp14,16,0.4648469207960346,6.636534859528843,3.86000952722372,6.442802119577419e-4,0.041905847697280244,-0.7216009141974329
Prrc1,18,-0.5937329871446924,5.137152425006344,-3.758486859191044,8.40382131982268e-4,0.048683041293927566,-0.7379735278754325
Rpl10-ps3,9,0.5466146619937149,5.9032259518457195,3.8035673715325267,7.469792179697351e-4,0.04484987721226617,-0.7515058121077027
Kmt2d,15,0.49170890351624497,6.050664999301143,3.8087361439823852,7.369430091624855e-4,0.044478947694372425,-0.7652718689438007
Ttc3,16,0.6085207040904663,5.1266567401065934,3.743931876515512,8.729119827594252e-4,0.04957108047906726,-0.7662088472499899
Rpn2,2,-0.4224016718456651,7.7150693351483035,-3.875531887692876,6.185547471707031e-4,0.04121791401955992,-0.7864334526315346
Ctse,1,0.4483638654972042,7.363351287525163,3.8524425473887347,6.571989896151842e-4,0.041905847697280244,-0.8171231307174338
Hnrnpa0,13,0.39798574305526024,7.455080603482432,3.845763094366618,6.688135121649972e-4,0.04231197663239579,-0.8417827588613083
Rpl9-ps6,19,0.43221143136665585,6.611670001558443,3.8097653936590112,7.349603522425835e-4,0.044478947694372425,-0.846040757925798
Rasal3,17,0.40270497818695805,7.78300305273424,3.8399879890872386,6.790176680250886e-4,0.04231197663239579,-0.8804892169360565
Sec11c,18,-0.4351206543144963,8.202556401682994,-3.8364377115260324,6.853663675478209e-4,0.042477975726297204,-0.9136794398628174
H3f3b,11,-0.4484343622082996,9.49896396938942,-3.852707076688722,6.567431120407553e-4,0.041905847697280244,-0.9571227027705165
Gm10076,14,-0.4402413613281073,7.304788902549251,-3.7939020224960736,7.66107110625739e-4,0.04576001435903378,-0.964064678910745
Gpr137b,13,0.450283608139741,6.334357429100051,3.7454710953879955,8.694144483960549e-4,0.04957108047906726,-0.9677092804239349
Trabd2b,4,-2.5173825208840186,1.012243895925583,-3.9446627317668037,5.157133251951203e-4,0.03669841489413177,-0.9852710644629248
Ddx6,9,0.3804570963058822,7.774542026352874,3.789052539459051,7.758843020285414e-4,0.04610512491641766,-1.0087248736835086
Fgfbp3,19,-2.4004795254728304,1.5442701023625043,-3.866813939500491,6.328763757491641e-4,0.04174277574683846,-1.0442893996707845
Icosl,10,0.42915293494009976,7.649100316226949,3.76681730252501,8.223009633177511e-4,0.04811921576206616,-1.0555455300180236
Atpif1,4,-0.35200435273238107,8.931448330071365,-3.764538610758302,8.272086563275421e-4,0.048161926212848004,-1.1423821459336452
Rpl41,10,-0.29405984183142664,11.559953313084678,-3.7461168690620963,8.679511571559951e-4,0.04957108047906726,-1.3485670152794906
