symbol,chromosome_name,logFC,AveExpr,t,P.Value,adj.P.Val,B,Overlap_Ly_et_al
Gbp8,5,0.5930252532154219,6.1121953353600285,4.615023336600948,5.078630476147689e-5,0.006558204821532049,1.7035242835443745,FALSE
Rpl22,4,-0.4188964121984995,10.956491978050792,-4.678468186161336,4.200026507044981e-5,0.0055468986437359966,1.6338516821080482,FALSE
Cd5,19,0.5952979807258956,5.916292475208525,4.5501934133852435,6.163719243899935e-5,0.007385025263155159,1.544019584315297,FALSE
Lman1,18,-0.6728898679809081,5.381938854037951,-4.523892911202794,6.666506801679113e-5,0.007747814204911465,1.541972965587469,FALSE
Ppp1r14a,7,-1.0221234529156278,3.9552724904197367,-4.467370617441139,7.887885915041715e-5,0.008648397179680642,1.525814966896319,FALSE
1810058I24Rik,6,-0.47871825827813375,7.496432369137834,-4.572506114491484,5.7666410847348784e-5,0.0070023630788806634,1.444474549321333,FALSE
Snrpd1,18,-0.4620328288545599,8.016877493821127,-4.571494234291115,5.784089275275716e-5,0.0070023630788806634,1.4217277260869592,FALSE
Gm5547,3,-0.7516616991198655,4.9852134410580184,-4.457387503514956,8.125433716948281e-5,0.00882558791199747,1.4114741322849316,FALSE
Gapdh,6,-0.4438442703692278,9.761202077505509,-4.581995363838641,5.6055222221427035e-5,0.0070023630788806634,1.3903903847650412,FALSE
Gnas,2,-0.43754712053224765,9.585991758746376,-4.578774858967187,5.659699028970146e-5,0.0070023630788806634,1.3878981448756793,FALSE
Actb,5,0.4036451768315139,12.456679504939856,4.586464713960837,5.5311840501111126e-5,0.0070023630788806634,1.3427002436581414,FALSE
Tmsb10,6,-0.4275897162890523,11.182325865723762,-4.574412794578848,5.73390461007396e-5,0.0070023630788806634,1.325741857178083,FALSE
Vpreb3,10,-0.596548624266851,6.0796851433384855,-4.477356620218365,7.657117355862207e-5,0.008476473646226066,1.3069899445847248,FALSE
Snhg9,17,0.6069832036497482,6.180877659578263,4.4773114515087595,7.658146040730828e-5,0.008476473646226066,1.299974398149427,FALSE
Ntan1,16,-0.6834204555501202,5.268554387677494,-4.417382606344197,9.150099472948806e-5,0.009413080484969322,1.2564143019775118,FALSE
Cdkn3,14,-0.7004451746294258,5.225036858840785,-4.400792744969911,9.61142217726493e-5,0.009728982416650088,1.2163165714664466,FALSE
Prdx4,X,-0.5486507930131257,6.114168855885935,-4.445233012976516,8.42417761104594e-5,0.008982182770236323,1.209535161092722,FALSE
Ppia,11,-0.4112838718500651,10.794625002520412,-4.5313827006076925,6.519342562592522e-5,0.007653313056813161,1.2088044341483162,FALSE
Cd3g,9,0.4753699429257612,7.178757325731739,4.480341070796313,7.589449509186243e-5,0.008476473646226066,1.2000909725703766,FALSE
Nol7,13,-0.46191128487374655,7.69896253663377,-4.477393188657733,7.656284635702535e-5,0.008476473646226066,1.1601187829751929,FALSE
Eif1,11,-0.4330415396969993,9.850274974763725,-4.502703353031399,7.100829422877108e-5,0.0081708752032354209,1.1568014107786366,FALSE
Cacna1h,17,-1.1815257122661702,3.5505129144225873,-4.299429095148524,1.2969800180122953e-4,0.012254879487267395,1.0724925365036926,FALSE
Ndufa12,10,-0.5151573417372708,6.695022339740949,-4.417302235458804,9.152280974027995e-5,0.009413080484969322,1.0606466817786497,FALSE
Cd8b1,6,0.7262552713027155,5.038663802030251,4.330546476797863,1.1831797042341251e-4,0.011653317392041528,1.0560853150263956,FALSE
Snca,6,-0.5501855999341432,6.99041489592325,-4.422756927018012,9.005380280854577e-5,0.009413080484969322,1.0471939968440775,FALSE
Cnpy2,10,-0.5544642836064222,5.992237150808427,-4.379998093445987,1.0222098625884852e-4,0.010241485364658083,1.041181757742379,FALSE
Il4i1,7,0.4872477931843999,7.95693015771738,4.436068959591927,8.656547827406577e-5,0.00914603625910175,1.031024712840729,FALSE
Rps28,17,0.433474219799292,10.53959914434217,4.453725558603886,8.214324605772597e-5,0.008839525978545289,0.9912386374490652,FALSE
Smdt1,15,-0.44663146191336,7.876217205463222,-4.4002514350187765,9.626854051925316e-5,0.009728982416650088,0.9321132609116907,FALSE
Zbtb8os,4,-0.5630176233450781,5.972490408151385,-4.3394062677014515,1.1526132869511948e-4,0.011449291983715202,0.9286338359773705,FALSE
